# Quality	#1 ID	#2 ID	#1 String	#2 String
1	train-pos-854	train-pos-854	Question: Kelsey Grammer award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee Jay Kogen; Peter Casey award nominee award nominations award nomination award nominee Jay Kogen;
1	train-pos-854	train-pos-854	Question: Kelsey Grammer award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee David Angell; Peter Casey award nominee award nominations award nomination award nominee David Angell;
1	train-pos-854	train-pos-854	Question: Kelsey Grammer award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Kelsey Grammer award nominee award nominations award nomination award nominee Jay Kogen; Jay Kogen award winner awards won award honor award winner David Angell; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-1	train-neg-854-1	Question: Robert Rodriguez award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Robert Rodriguez person gender Male; David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-2	train-neg-854-2	Question: William T. Orr award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: William T. Orr person gender Male; David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-3	train-neg-854-3	Question: Joel Edgerton award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Joel Edgerton person gender Male; David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-4	train-neg-854-4	Question: James Gandolfini award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: James Gandolfini person gender Male; David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-6	train-neg-854-6	Question: Samuel Goldwyn award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Samuel Goldwyn person gender Male; David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-8	train-neg-854-8	Question: Napoleon Bonaparte award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Napoleon Bonaparte person gender Male; David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-9	train-neg-854-9	Question: Male award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: David Angell person gender Male; Peter Casey award nominee award nominations award nomination award nominee David Angell;
0	train-neg-854-9	train-neg-854-9	Question: Male award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: Dan O'Shannon person gender Male; Jay Kogen award nominee award nominations award nomination award nominee Dan O'Shannon; Peter Casey award nominee award nominations award nomination award nominee Jay Kogen;
0	train-neg-854-9	train-neg-854-9	Question: Male award nominee award nominations award nomination award nominee what ? Is the correct answer Peter Casey ?	Context: David Angell person gender Male; Jay Kogen award winner awards won award honor award winner David Angell; Peter Casey award nominee award nominations award nomination award nominee Jay Kogen;
1	train-pos-856	train-pos-856	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer Ryan Reynolds ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber;
0	train-neg-856-0	train-neg-856-0	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer Guitarist-GB ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber; Chris Martin celebrity friendship friendship participant Ryan Reynolds; Chris Martin person profession Guitarist-GB;
0	train-neg-856-1	train-neg-856-1	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer James Madison ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber; Ryan Reynolds person spouse s marriage type of union Marriage; James Madison person spouse s marriage type of union Marriage;
0	train-neg-856-2	train-neg-856-2	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer Ben Hecht ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber; Ryan Reynolds person spouse s marriage type of union Marriage; Ben Hecht person spouse s marriage type of union Marriage;
0	train-neg-856-3	train-neg-856-3	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer Kelsey Grammer ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber; Ryan Reynolds person spouse s marriage type of union Marriage; Kelsey Grammer person spouse s marriage type of union Marriage;
0	train-neg-856-4	train-neg-856-4	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer Marriage ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber; Ryan Reynolds person spouse s marriage type of union Marriage;
0	train-neg-856-5	train-neg-856-5	Question: Liev Schreiber award nominee award nominations award nomination award nominee what ? Is the correct answer Edward Woodward ?	Context: Ryan Reynolds award nominee award nominations award nomination award nominee Liev Schreiber; Ryan Reynolds person spouse s marriage type of union Marriage; Edward Woodward person spouse s marriage type of union Marriage;
